SJQ_20150616_HC_8.eaf	a665	ndeꟲ noᴱ nkaᴶ chaqꟳ tykanqꟲ	Nde no nka chaq tykanq,	This is something clear
SJQ_20150616_HC_8.eaf	a666	ndeꟲ noᴱ nkaᴶ chaqꟳ laᴱ	nde no nka chaq la,	this is something open
SJQ_20150616_HC_8.eaf	a667	chaqꟳ ykwaᴶ	chaq ykwa,	this is something straight
SJQ_20150616_HC_8.eaf	a668	chaqꟳ lwiꟳ	chaq lwi	something clean
SJQ_20150616_HC_8.eaf	a669	chaqꟳ qoᴱ kyaqᴶ	chaq qo kyaq	this is something with a base
SJQ_20150616_HC_8.eaf	a670	chaqꟳ qoᴱ sonᴳ	chaq qo son	this is something with a foundation
SJQ_20150616_HC_8.eaf	a671	chaqꟳ qoᴱ stiᴶ	chaq qo sti,	something cared for by a father
SJQ_20150616_HC_8.eaf	a672	chaqꟳ qoᴱ yqanᴱ	chaq qo yqan	something cared for by a mother
SJQ_20150616_HC_8.eaf	a673	kyanᴶ qoꟲ wa qinᴬ neꟲ	kyan qo wa qin ne	we have delivered to him now
SJQ_20150616_HC_8.eaf	a674	haᴬ staᴬ < ꟳ>xkwanᴱ neqꟲ kwanꟲ 	ha-sta <.>xkwan neq-kwan,	into the depths of heaven
SJQ_20150616_HC_8.eaf	a675	haᴬstaᴬ xkwanᴱ xaᴬ liyuᴵ	hasta xkwan xa-liyu,	into the depths of earth
SJQ_20150616_HC_8.eaf	a676	haᴬ staᴬ kanqᴳ	ha sta kanq	all the way there
SJQ_20150616_HC_8.eaf	a677	haᴬ staᴬ kanqᴳ	ha sta kanq	all the way there
SJQ_20150616_HC_8.eaf	a678	neᴵ chaqꟳ noᴶ tykwenᴶenqᴶ	ne chaq no tykwenenq,	the words we speak are heard
SJQ_20150616_HC_8.eaf	a679	neᴵ chaqꟳ noᴶ tanꟲanᴵ	ne chaq no tanan,	our chats are heard
SJQ_20150616_HC_8.eaf	a680	neᴵ chaqꟳ noᴶ	ne chaq no	are heard
SJQ_20150616_HC_8.eaf	a681	qanᴱ ndiyaᴶ riqꟲ tiyinᴱinᴱ	Qan ndiya riq tiyinin	As it is for us
SJQ_20150616_HC_8.eaf	a682	chaqꟳ ntkwanᴬ ne	chaq ntkwan ne	sitting here now
SJQ_20150616_HC_8.eaf	a683	ndeꟲ sqenᴬ noᴬ ntkwanᴬ ne	nde sqen no ntkwan ne	here we sit now
SJQ_20150616_HC_8.eaf	a684	qnyaᴱ tiᴶ nyanᴶ tykwanᴱ	qnya ti nyan tykwan,	let’s sit here gracefully
SJQ_20150616_HC_8.eaf	a685	qnyaᴱ tiᴶ nyanᴶ tyqiᴱinᴱ	qnya ti nyan tyqiin	let’s stay here gracefully
SJQ_20150616_HC_8.eaf	a969	noᴬ nkaᴶ	no nka	_
SJQ_20150616_HC_8.eaf	a686	qoᴱ noᴬ nkaᴶ mbanᴮ	qo no nka mban,	with our compadres
SJQ_20150616_HC_8.eaf	a687	qoᴱ noᴬ nkaᴶ ndlyiᴱinᴱ	qo no nka ndlyiin,	with our comadres
SJQ_20150616_HC_8.eaf	a688	qoᴱ noᴬ nkaᴶ tyiᴱinᴱ	qo no nka tyiin,	with our children, now
SJQ_20150616_HC_8.eaf	a689	qoᴱ noᴬ nkaᴶ tqanᴳanᴳ	qo no nka tqanan	with our relatives
SJQ_20150616_HC_8.eaf	a970	qoᴱ noᴬ nkaᴶ	qo no nka	_
SJQ_20150616_HC_8.eaf	a971	qoᴱ noᴬ	qo no	_
SJQ_20150616_HC_8.eaf	a690	qoᴱ noᴬ syanꟲanqᴱ chaqꟳ	qo no syananq chaq,	with the ones with agreed with
SJQ_20150616_HC_8.eaf	a691	qoᴱ noᴬ syanꟲanqᴱ chaqꟳ	qo no syananq chaq,	with our guests
SJQ_20150616_HC_8.eaf	a972	qoᴱ noᴬ ntqenᴶenᴵ	qo no ntqenen	_
SJQ_20150616_HC_8.eaf	a692	noᴬ ntqenᴶenᴵ chaqꟳ	no ntqenen chaq	with those who accepted our invitation
SJQ_20150616_HC_8.eaf	a693	noᴬ ntqenᴶenᴵ chaqꟳ	no ntqenen chaq	with those who accepted our invitation
SJQ_20150616_HC_8.eaf	a694	chaqꟳ tykwiᴶ nkaᴶ reꟲ	Chaq tykwi nka re,	This is something whole
SJQ_20150616_HC_8.eaf	a695	chaqꟳ nyiᴶ nkaᴶ reꟲ	Chaq nyi nka re,	This is something straight
SJQ_20150616_HC_8.eaf	a696	chaqꟳ ykwaᴶ nkaᴶ reꟲ	Chaq ykwa nka re,	This is something even
SJQ_20150616_HC_8.eaf	a697	chaqꟳ lwiꟳ nkaᴶ reꟲ	Chaq lwi nka re	This is something clean
SJQ_20150616_HC_8.eaf	a698	chaqꟳ tykanqꟲ nkaᴶ reꟲ	Chaq tykanq nka re,	This is something clear
SJQ_20150616_HC_8.eaf	a699	chaqꟳ laᴱ nkaᴶ reꟲ	Chaq la nka re	This is something open
SJQ_20150616_HC_8.eaf	a700	jaᴬ nkaᴱ reꟲ chaqꟳ wtsiqꟳ	Ja nka re chaq wtsiq,	This is not something obscured
SJQ_20150616_HC_8.eaf	a701	jaᴬ nkaᴱ reꟲ chaqꟳ wnaqᴱ	ja nka re chaq wnaq,	this is not astray
SJQ_20150616_HC_8.eaf	a702	jaᴬ nkaᴱ reꟲ chaqꟳ wtsiqꟳ	Ja nka re chaq wtsiq,	This is not something obscured
SJQ_20150616_HC_8.eaf	a703	jaᴬ nkaᴱ reꟲ chaqꟳ wtsiqꟳ	Ja nka re chaq wtsiq,	This is not something obscured
SJQ_20150616_HC_8.eaf	a704	jaᴬ nkaᴱ reꟲ chaqꟳ wnaqᴱ	ja nka re chaq wnaq,	this is not astray
SJQ_20150616_HC_8.eaf	a705	jaᴬ nkaᴱ reꟲ chaqꟳ	ja nka re chaq	no, not this
SJQ_20150616_HC_8.eaf	a706	niᴬ skaᴬ chaqꟳ jaᴬ laᴵ nkaᴶ reꟲ	ni ska chaq ja-la nka re,	This is absolutely not [astray]
SJQ_20150616_HC_8.eaf	a707	niᴬ skaᴬ chaqꟳ jaᴬ laᴵ ndiyaᴵ reꟲ	ni ska chaq ja-la ndiya re	there is nothing wrong here
SJQ_20150616_HC_8.eaf	a708	chaqꟳ tykwiᴶ	chaq tykwi,	something whole
SJQ_20150616_HC_8.eaf	a709	chaqꟳ wniᴶ	chaq wni,	something straight
SJQ_20150616_HC_8.eaf	a710	chaqꟳ ykwaᴶ	chaq ykwa,	something even
SJQ_20150616_HC_8.eaf	a711	chaqꟳ lwiꟳ nkaᴶ reꟲ	chaq lwi nka re	this [tradition] is clean
SJQ_20150616_HC_8.eaf	a973	kanqᴳ chaqꟳ noᴶ tykwenᴶenqᴵ qoᴱ ntyqoꟲ chaqꟳ	Kanq chaq no tykwenenq qo, ntyqo chaq	this is what we say
SJQ_20150616_HC_8.eaf	a712	kanqᴳ chaqꟳ noᴶ tykwenᴶenqᴵ qoᴱ ntyqoꟲ chaqꟳ	Kanq chaq no tykwenenq qo, ntyqo chaq	this is what we say
SJQ_20150616_HC_8.eaf	a713	kwanꟲ tiᴶ qaᴶ ndywenᴶenqᴵ chaqꟳ kanqᴳ	Kwan ti qa ndywenenq chaq kanq	We just say it like this
SJQ_20150616_HC_8.eaf	a714	qanᴱ ndiyaᴮ riqꟲ tiyeᴵ qwanᴵ neꟲ	Qan ndiya riq tiye qwan ne	Just like you guys regard it now
SJQ_20150616_HC_8.eaf	a715	qanᴱ ndiyaᴮ riqꟲ tiyeᴵ qwanᴵ neꟲ	Qan ndiya riq tiye qwan ne	Just like you guys regard it now
SJQ_20150616_HC_8.eaf	a716	waꟲ ntykwaᴱ neꟲ	Wa ntykwa ne,	We have concluded this now
SJQ_20150616_HC_8.eaf	a717	waꟲ ndiyaᴵ neꟲ	wa ndiya ne	we have come to this now
SJQ_20150616_HC_8.eaf	a718	chaqꟳ noᴶ nsqweꟳ noᴶ jnyanᴱanᴱ	chaq no nsqwe no jnyanan,	the bounty we ask for
SJQ_20150616_HC_8.eaf	a719	chaqꟳ noᴶ sqweꟳ noᴶ jnyanᴱanᴱ	chaq no sqwe no jnyanan	the bounty we have been speaking of
SJQ_20150616_HC_8.eaf	a720	chaqꟳ sqweꟳ noᴶ ntykanᴮ	chaq sqwe no ntykan	the good things we are made of
SJQ_20150616_HC_8.eaf	a721	chaqꟳ sqweꟳ	chaq sqwe	the good things
SJQ_20150616_HC_8.eaf	a722	jaᴬ skaᴵ kaᴶ naꟳ wjiᴱ neꟲ	Ja ska ka na wji ne,	There is no [nourishment] missing
SJQ_20150616_HC_8.eaf	a723	jaᴬ skaᴵ kaᴶ naꟳ xnoᴵ reꟲ	ja ska ka na xno re,	there is no [nourishment] left out
SJQ_20150616_HC_8.eaf	a724	tiꟲ kwiqᴱ naꟳ ndyaꟲ tanᴳanᴳ	ti kwiq na ndya tanan,	this will become our body’s fat
SJQ_20150616_HC_8.eaf	a974	tiꟲ	ti	_
SJQ_20150616_HC_8.eaf	a975	tiꟲ kwiqᴱ	ti kwiq	_
SJQ_20150616_HC_8.eaf	a725	tiꟲ kwiqᴱ naꟳ ndyaꟲ tanᴳanᴳ	ti kwiq na ndya tanan,	this will become our body’s fat
SJQ_20150616_HC_8.eaf	a726	tiꟲ kwiqᴱ naꟳ ndyaꟲ tnenᴳenᴳ	ti kwiq na ndya tnenen	this will become our body’s blood
SJQ_20150616_HC_8.eaf	a727	tiꟲ kwiqᴱ janqᴳ	ti kwiq janq,	they are present
SJQ_20150616_HC_8.eaf	a728	loᴬ saᴱ qo	lo sa qo,	at the holy table
SJQ_20150616_HC_8.eaf	a729	loᴬ saᴱ qwna	lo sa qwna,	At the sacred table
SJQ_20150616_HC_8.eaf	a730	loᴬ saᴱ ke	lo sa ke	At the adorned table
SJQ_20150616_HC_8.eaf	a976	loᴬ saᴱ	lo sa	_
SJQ_20150616_HC_8.eaf	a731	loᴬ saᴱ ntyin	lo sa ntyin,	At the ntyin0 table
SJQ_20150616_HC_8.eaf	a732	loᴬ saᴱ ke	lo sa ke,	At the adorned table
SJQ_20150616_HC_8.eaf	a733	loᴬ saᴱ ksiqꟳ	lo sa ksiq	At the ksiq1 table
SJQ_20150616_HC_8.eaf	a734	tyiqyanꟲ tonᴳonᴳ	tyiqyan tonon,	let us place this here
SJQ_20150616_HC_8.eaf	a735	tyiqyanꟲ tkwanᴮ re	tyiqyan tkwan re,	let us set this here
SJQ_20150616_HC_8.eaf	a736	chaqꟳ sqweꟳ noᴶ ndiyaᴵ	chaq sqwe no ndiya,	[all] goodness there is
SJQ_20150616_HC_8.eaf	a737	chaqꟳ sqweꟳ noᴶ sqwiᴶ	chaq sqwe no sqwi,	[all] goodness that exists
SJQ_20150616_HC_8.eaf	a738	chaqꟳ sqweꟳ noᴶ ntsuᴳ	chaq sqwe no ntsu,	the goodness that sprouted
SJQ_20150616_HC_8.eaf	a739	chaqꟳ sqweꟳ noᴶ ndlaᴱ	chaq sqwe no ndla	all the goodness that was born
SJQ_20150616_HC_8.eaf	a740	chinqꟲ ykwaꟳ neꟲ	chinq ykwa ne	a little atole now
SJQ_20150616_HC_8.eaf	a741	chinqꟲ jnyaqᴳ neꟲ	chinq jnyaq ne	a little honey now
SJQ_20150616_HC_8.eaf	a742	chinqꟲ xiᴬ neꟲ	chinq xi ne	a little sweetness now
SJQ_20150616_HC_8.eaf	a743	chinqꟲ xonqᴮ ne	chinq xonq ne	a little deliciousness now
SJQ_20150616_HC_8.eaf	a744	chinqꟲ ntaꟳ neꟲ	chinq nta ne	a little of nta3 now
SJQ_20150616_HC_8.eaf	a745	chinqꟲ ntqaᴳ ne	chinq ntqa ne	a little qa14 now
SJQ_20150616_HC_8.eaf	a746	chinqꟲ	Chinq	A little of everything
SJQ_20150616_HC_8.eaf	a747	noꟳ jwiꟳ	no jwi	a bit of what we found
SJQ_20150616_HC_8.eaf	a748	noᴬ x<noᴵ>	no x<no>	a bit of whatever is left
SJQ_20150616_HC_8.eaf	a977	noᴬ ndwaᴮ	no ndwa	the ones sitting
SJQ_20150616_HC_8.eaf	a749	noᴬ ndwaᴮ yaq	no ndwa yaq,	the one with hands,
SJQ_20150616_HC_8.eaf	a750	noᴬ ndwaᴮ kyananqᴵ neꟲ	no ndwa kyananq ne	the ones sitting at our feet now
SJQ_20150616_HC_8.eaf	a751	tiꟲ kwiqᴱ janqᴳ kaᴶ lyanᴱanqᴱ	ti kwiq janq ka lyananq,	these same ones will be our sustenance
SJQ_20150616_HC_8.eaf	a752	tiꟲ kwiqᴱ janqᴳ kaᴶ xqwenꟲenᴱ	ti kwiq janq ka xqwenen	these same ones will be our nourishment
SJQ_20150616_HC_8.eaf	a753	tiꟲ kwiqᴱ janqᴳ kaᴶ tanᴳanᴳ	ti kwiq janq ka tanan,	these same ones will become our fat
SJQ_20150616_HC_8.eaf	a754	tiꟲ kwiqᴱ janqᴳ kaᴶ tnenᴳenᴳ	ti kwiq janq ka tnenen	these same ones will become our blood
SJQ_20150616_HC_8.eaf	a755	tiꟲ kwiqᴱ janqᴳ	ti kwiq janq,	these very ones
SJQ_20150616_HC_9.eaf	a777	_	_	_
SJQ_20150616_HC_9.eaf	a778	 ̃	˜	_
SJQ_20150616_HC_9.eaf	a779	 ̃	˜	õk, so this is another text called the
SJQ_20150616_HC_9.eaf	a780	 ̃	˜	ĩt is a speech and it is a group of text called
SJQ_20150616_HC_9.eaf	a781	_	_	transitioning of governing authorities in San Juan Quiahije
SJQ_20150616_HC_9.eaf	a1	chaqꟳ noᴶ tyqwiᴶ chaqꟳ tlyuꟲ riqꟲ qwanᴱ	Chaq-no tyqwi chaq-tlyu-riq qwan	in order for you to have forgiveness within you
SJQ_20150616_HC_9.eaf	a2	chaqꟳ noᴶ tiꟲ nsqyaᴱ waᴳ qwanᴬ inꟲ	chaq-no ti nsqya wa qwan, in	in order for you to be called by us [tonight], hm?
SJQ_20150616_HC_9.eaf	a3	keᴬ syaꟲ ndiyaᴶ riqꟲ tiyeᴵ qwanᴬ inꟲ	ke sya ndiya riq tiye qwan, in	as your heart permits you, hm?
SJQ_20150616_HC_9.eaf	a4	sqenᴬ kwanᴬ	Sqen kwan	where we sat
SJQ_20150616_HC_9.eaf	a5	sqenᴬ ndonᴳonᴵ inꟲ	sqen ndonon, in	where we stood, hm?
SJQ_20150616_HC_9.eaf	a6	ngwaꟲ wanᴱ yaqꟲ qnaᴳ	Ngwa wan yaq qna	you were our hands
SJQ_20150616_HC_9.eaf	a7	ngwaꟲ wanᴱ kyaqᴶ qnaᴳ	ngwa wan kyaq qna	you were our feet
SJQ_20150616_HC_9.eaf	a8	ngwaꟲ wanᴱ	ngwa wan.	you were.
SJQ_20150616_HC_9.eaf	a9	yaᴳ wanᴬ	ya wan	you went [carried out]
SJQ_20150616_HC_9.eaf	a10	skaᴬ skaᴵ maᴬ ndaᴮ	ska-ska ma-nda	any task
SJQ_20150616_HC_9.eaf	a11	skaᴬ skaᴵ tnyaꟳ noᴶ lonᴮ inꟲ	ska-ska tnya no lon, in	any work we ordered, hm?
SJQ_20150616_HC_9.eaf	a12	ndiyaᴵ raᴱ qneᴳ jlanꟲanᴱ qwanᴬ	ndiya-ra qne jlanan qwan	sometimes we scolded you
SJQ_20150616_HC_9.eaf	a13	ndiyaᴵ raᴱ sqweꟳ tiᴶ ykwenᴶenqᴵ	ndiya-ra sqwe ti ykwenenq	sometimes we spoke kindly
SJQ_20150616_HC_9.eaf	a14	ndiyaᴵ raᴱ sqi qaᴶ ykwenᴶenqᴵ	ndiya-ra sqi qa ykwenenq	sometimes we spoke wrongly
SJQ_20150616_HC_9.eaf	a15	ndiyaᴵ raᴱ	ndiya-ra	sometimes
SJQ_20150616_HC_9.eaf	a16	kwiqᴶ ndiyoᴮ si kanqᴳ	kwiq ndiyo-si kanq	just god was
SJQ_20150616_HC_9.eaf	a17	kanqᴳ noᴬ ngeᴳ qnaᴳ	kanq no nge qna	The one who was patient with us
SJQ_20150616_HC_9.eaf	a18	kanqᴳ noᴬ ndaꟳ jweᴬ saᴱ qnaᴳ	kanq no nda jwe-sa qna	The one who gave us strength
SJQ_20150616_HC_9.eaf	a19	kanqᴳ ndaꟳ chaqꟳ tyaꟲ riqꟲ qnaᴳ	kanq nda chaq tya riq qna	The one who gave us wisdom
SJQ_20150616_HC_9.eaf	a20	kanqᴳ	kanq	that one/this way
SJQ_20150616_HC_9.eaf	a21	yanᴳanᴵ qanᴶanᴵ inꟲ	yanan, qanan, in	We went, we traveled, hm?
SJQ_20150616_HC_9.eaf	a22	chaqꟳ qinᴶ qyaꟲ	chaq qin qya	On behalf of the mountains
SJQ_20150616_HC_9.eaf	a23	chaqꟳ qinᴶ chinᴵ inꟲ	chaq qin chin, in	_
SJQ_20150616_HC_9.eaf	a24	jaᴬ laᴵ yanᴳanᴵ	ja la yanan	We did not go [carry out this task]
SJQ_20150616_HC_9.eaf	a25	chaqꟳ qnaᴳ skanᴶanᴵ	chaq qna skanan	For our own selfish reasons
SJQ_20150616_HC_9.eaf	a26	chaqꟳ nkaᴶ qaᴱ tiyinᴱ inꟲ	chaq nka qa tiyin, in	For our own wishes
SJQ_20150616_HC_9.eaf	a27	kwiqᴶ	kwiq	it was because
SJQ_20150616_HC_9.eaf	a28	chaqꟳ xtyaꟲ qyaꟲ	chaq xtya qya	The mountains put us here
SJQ_20150616_HC_9.eaf	a29	chaqꟳ xtyaꟲ chinᴬ qnaᴳ inꟲ	chaq xtya chin qna, in	The community put us here, hm?
SJQ_20150616_HC_9.eaf	a30	kanqᴳ chaqꟳ ykwenᴶenqᴵ	kanq-chaq ykwenenq	that is why we spoke
SJQ_20150616_HC_9.eaf	a31	kanqᴳ chaqꟳ nkwanꟲanᴱ	kanq-chaq nkwanan	that is why we were [authorities]
SJQ_20150616_HC_9.eaf	a32	kanqᴳ chaqꟳ nkwanꟲanᴱ	kanq-chaq nkwanan	that is why we were [authorities]
SJQ_20150616_HC_9.eaf	a33	kanqᴳ chaqꟳ qenᴶenᴵ	kanq-chaq qenen	that is why we dwelled
SJQ_20150616_HC_9.eaf	a34	qanᴳ senᴳenᴵ	qan senen	to care for
SJQ_20150616_HC_9.eaf	a35	ndiyaᴬ skaᴬ skaᴵ naꟳ noᴳ ndiya ᴵ	ndiya ska ska na no ndiya:	All there is
SJQ_20150616_HC_9.eaf	a36	noᴬ nkaᴶ qyaꟲ	no- nka qya	that belongs to the mountains
SJQ_20150616_HC_9.eaf	a37	noᴬ nkaᴶ chinᴱ	no- nka chin	that belongs to the community
SJQ_20150616_HC_9.eaf	a38	noᴬ nkaᴶ qyaꟲ	no- nka qya	that belongs to the mountains
SJQ_20150616_HC_9.eaf	a39	noᴬ nkaᴶ chinᴱ	no- nka chin	that belongs to the community
SJQ_20150616_HC_9.eaf	a40	noᴬ nkaᴶ inꟲ qoᴱ	no- nka, in qo	that belongs, hm? And
SJQ_20150616_HC_9.eaf	a41	kwanꟲ tiᴶ aᴱ yanᴳ	kwan-ti-a yan	in the same way came our
SJQ_20150616_HC_9.eaf	a42	saᴬ skaᴵ stenᴬ yqanᴱanᴱ	sa ska sten-yqanan	our fathers and mothers (our ancestors)
SJQ_20150616_HC_9.eaf	a43	noᴬ waꟲ ngwaᴱ tnyaꟳ	no wa ngwa tnya	The ones who were contributors
SJQ_20150616_HC_9.eaf	a44	noᴬ waꟲ ngwaᴱ chinᴬ inꟲ qoᴱ	no wa ngwa chin, in qo	The ones who have been community, hm?
SJQ_20150616_HC_9.eaf	a45	noᴬ waꟲ ngwaᴱ chinᴬ inꟲ qoᴱ	no wa ngwa chin, in qo	The ones who have been community, hm?
SJQ_20150616_HC_9.eaf	a46	kwiqᴶ wanꟲ tiꟲ tsaᴶ teꟲ loᴮ inꟲ	kwiq wan-ti tsa te lo, in	and things should be the same in the future, hm?
SJQ_20150616_HC_9.eaf	a47	kwiqᴶ janqᴳ qaᴶ tyiᴵ qoᴱ	kwiq janq qa tyi qo	may that not be lost and
SJQ_20150616_HC_9.eaf	a48	kwiᴶ janqᴳ qaᴶ xyaqꟲ	kwi janq qa xyaq	may that not be changed
SJQ_20150616_HC_9.eaf	a49	niᴬ chaᴱ kwaᴵ raᴱ	ni cha kwa ra	For all time as long as
SJQ_20150616_HC_9.eaf	a50	ntqen qyaꟲ	ntqen qya	The mountains are here
SJQ_20150616_HC_9.eaf	a51	ntqenᴱ kchinᴵ inꟲ qoᴱ	ntqen kchin, in qo	The community is here, hm?
SJQ_20150616_HC_9.eaf	a52	syaᴱ ndyaᴬ riqꟲ tiyeᴵ qwanᴵ inꟲ	sya ndya riq tiye qwan, in	as your heart permits [you], hm?
SJQ_20150616_HC_9.eaf	a53	ngwaꟲ wanᴱ xqnaᴱ	ngwa wan xqna	you commanded
SJQ_20150616_HC_9.eaf	a54	saᴬ skaᴵ yuᴬ skanᴬ	sa ska yu skan	other guards
SJQ_20150616_HC_9.eaf	a55	saᴬ skaᴵ yuᴬ xweᴵ laᴶ	sa ska yu xwe la	other younger people
SJQ_20150616_HC_9.eaf	a56	saᴬ skaᴵ inꟲ	sa ska, in	others, hm?
SJQ_20150616_HC_9.eaf	a57	qwanᴬ inꟲ	qwan, in	you, hm?
SJQ_20150616_HC_9.eaf	a58	loᴶ wanᴵ tnyaꟳ qinᴶ yuᴶ	lo wan tnya qin yu	you gave them tasks
SJQ_20150616_HC_9.eaf	a59	qneᴳ wanᴬ maᴬndaᴮ qinꟲ yuᴶ inꟲ	qne wan manda qin yu, in	you sent them on missions
SJQ_20150616_HC_9.eaf	a60	yaᴳ yuᴬ	ya yu	they went
SJQ_20150616_HC_9.eaf	a61	qanᴬ yuᴬ inꟲ qoᴱ	qan yu, in qo	they traveled, hm? And
SJQ_20150616_HC_9.eaf	a62	neꟲ inꟲ	ne, in	now, hm?
SJQ_20150616_HC_9.eaf	a63	waꟲ xqweꟳ qinᴶ ndiyoᴮ si chaqꟳ noᴶ wa ꟲ	wa-xqwe qin ndiyo-si chaq no wa:	We thank god for having
SJQ_20150616_HC_9.eaf	a64	ntqaᴳ yjanᴬ qnaᴳ	ntqa yjan qna	completed our year
SJQ_20150616_HC_9.eaf	a65	waꟲ ntqaᴳ koqꟳ	wa ntqa koq	For having completed our moon [month]
SJQ_20150616_HC_9.eaf	a66	ntqaᴳ klaᴬ qnaᴳ inꟲ	ntqa kla qna, in	completed our star [day], hm?
SJQ_20150616_HC_9.eaf	a67	laᴳ lyanꟲ tenᴶenᴵ	la lyan tenen	We only need to be released from our obligations
SJQ_20150616_HC_9.eaf	a68	laᴳ tyqonꟲ tenᴶenᴵ	la tyqon tenen	We only need to leave
SJQ_20150616_HC_9.eaf	a69	qoᴱ jnyaꟳ	qo jnya	with our contribution (here)
SJQ_20150616_HC_9.eaf	a70	qoᴱ chinᴵ qnaᴳ inꟲ qoᴱ	qo chin qna, in qo	with our community, hm? And
SJQ_20150616_HC_9.eaf	a71	chaqꟳ noᴶ	Chaq-no	An issue
SJQ_20150616_HC_9.eaf	a72	tiꟲ ndiyaᴮ riqꟲ waᴳ tykwiqᴬ waᴳ	ti ndiya riq wa tykwiq wa	We still want to express to you
SJQ_20150616_HC_9.eaf	a73	tiꟲ ndiyaᴮ riqꟲ waᴳ tykwiqᴬ waᴳ	ti ndiya riq wa tykwiq wa	We still want to express to you
SJQ_20150616_HC_9.eaf	a74	tiꟲ ndyaᴮ riqꟲ waᴳ ktsaᴮ waᴳ qwanᴬ inꟲ	ti ndya riq wa ktsa wa qwan, in	We still want to convey to you, hm?
SJQ_20150616_HC_9.eaf	a75	chaqꟳ noᴶ	chaq no	our wish that
SJQ_20150616_HC_9.eaf	a76	sqweꟳ tiᴶ nqneᴶ wanᴵ	sqwe ti nqne wan	you show your best behavior
SJQ_20150616_HC_9.eaf	a77	sqweꟳ tiᴶ kanqᴳ wanᴬ	sqwe ti kanq wan	you show your best manners,
SJQ_20150616_HC_9.eaf	a78	sqweꟳ tiᴶ inꟲ	sqwe ti, in	The best, hm?
SJQ_20150616_HC_9.eaf	a79	sqweꟳ tiᴶ tyqonꟲonᴵ	sqwe ti tyqonon	Let us leave in a dignified way
SJQ_20150616_HC_9.eaf	a80	sqweꟳ tiᴶ kanᴳanqᴵ inꟲ	sqwe ti kananq, in	Let us leave in the best way, hm?
SJQ_20150616_HC_9.eaf	a81	ndiyoᴮ si qneᴬ yuᴱ raᴮ qnaᴳ	ndiyo si qne yu ra qna	may god help us
SJQ_20150616_HC_9.eaf	a82	noꟲ waꟲ lanꟲanᴱ	no wa lanan	when we are released from our obligations
SJQ_20150616_HC_9.eaf	a83	waꟲ kanᴳanqᴵ	wa kananq	when we have finished our term
SJQ_20150616_HC_9.eaf	a84	kanqꟲ kyaᴶ yqwiᴵ renꟲenqᴱ	kanq kya yqwi renenq	then, we will remembered
SJQ_20150616_HC_9.eaf	a85	tnyaꟳ ndiyaᴵ qnaᴳ qanᴬ tyinᴶinᴵ	tnya ndiya qna qan tyinin	our work at home
SJQ_20150616_HC_9.eaf	a86	chaqꟳ tiꟲ jinᴮ yaq	Chaq ti jin yaq	So that we continue to exist,
SJQ_20150616_HC_9.eaf	a87	chaqꟳ tiꟲ jinᴮ yqwiꟲ qnaᴳ	chaq ti jin yqwi qna	So that we continue to survive,
SJQ_20150616_HC_9.eaf	a88	qweꟳ qaᴶ noᴶ	qwe qa no	because
SJQ_20150616_HC_9.eaf	a89	kwanᴮ qenᴶenᴵ	kwan, qenen	while we sat, resided [presided]
SJQ_20150616_HC_9.eaf	a90	ndiyaᴵ raᴱ jaᴬ ngwaꟲ qaᴱ chaqꟳ qneᴮ tnyaꟳ qnaᴳ	ndiya ra ja ngwa qa chaq qne tnya qna	sometimes we weren't able
SJQ_20150616_HC_9.eaf	a91	ndiyaᴵ raᴱ jnaq ntqenᴶ tnyaꟳ qnaᴳ	ndiya ra jnaq ntqen tnya qna	sometimes our work [harvest] got spoiled
SJQ_20150616_HC_9.eaf	a92	ndiyaᴵ raᴱ	ndiya-ra	sometimes
SJQ_20150616_HC_9.eaf	a93	jaᴬ neᴱ qoᴱ kanqᴳ chaqꟳ aᴶ noᴵ tiꟲ nxqyaꟲ waᴳ qwanᴬ inꟲ	ja ne, qo kanq chaq a no-ti nxqya wa qwan, in	yes indeed, and that is why we call on you [tonight], hm?
SJQ_20150616_HC_9.eaf	a94	chaqꟳ no ᴶ	chaq no:	So that [you]
SJQ_20150616_HC_9.eaf	a95	tykwiqᴬ qaᴱ wanᴮ qo	tykwiq qa wan qo	Do not cease to counsel
SJQ_20150616_HC_9.eaf	a96	saᴬ skaᴵ yuᴬ skanᴬ	sa ska yu skan	Do not cease to advise the other guards [your subordinates]
SJQ_20150616_HC_9.eaf	a97	saᴬ skaᴵ yuᴬ xweᴵ laᴶ	sa ska yu xwe la	other younger men,
SJQ_20150616_HC_9.eaf	a98	saᴬ skaᴵ inꟲ	sa ska, in	others, hm?
SJQ_20150616_HC_9.eaf	a99	chaqꟳ noᴶ	chaq-no	So that
SJQ_20150616_HC_9.eaf	a100	qaᴬ qneᴱ yuᴵ rwiᴮdu	qa qne yu rwidu	they don't make any noise
SJQ_20150616_HC_9.eaf	a101	jaᴬ nqneᴱ yuᴵ inꟲ	ja nqne yu, in	So that they make none, hm?
SJQ_20150616_HC_9.eaf	a102	ja ᴬ qyaᴱ yu saᴬ skaᴵ naꟳ ntqenᴶ	ja: qya yu sa ska na ntqen	So that they don't take anything that belongs to this place,
SJQ_20150616_HC_9.eaf	a103	jaᴬ qyaᴱ yu inꟲ	ja qya yu, in	take nothing, hm?
SJQ_20150616_HC_9.eaf	a104	jorᴬ ke ᴬ nkaᴶ	jor-ke: nka	because
